Description	ID	tita	tlon	tcan	tusa	dmag	dpul	afra	ocin	tcas	lart	lubb	lapu	lcou	etex
NA	OG0005346	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005347	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005348	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005349	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005350	1	1	1	1	1	1	1	1	2	1	1	0	1	1
NA	OG0005351	1	1	1	1	1	1	2	1	1	1	1	1	1	0
NA	OG0005352	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005353	2	2	2	1	0	1	1	2	1	0	0	0	0	2
NA	OG0005354	1	1	1	1	1	1	2	1	1	1	1	1	0	1
NA	OG0005355	1	1	1	1	1	1	2	1	1	1	1	1	1	0
NA	OG0005356	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005357	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005358	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005359	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005360	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005361	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005362	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005363	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005364	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005365	1	1	1	1	1	1	1	2	1	1	1	0	0	2
NA	OG0005366	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005367	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005368	2	1	1	1	1	1	3	0	0	1	1	1	1	0
NA	OG0005369	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005370	2	1	1	1	1	1	1	0	1	1	1	1	1	1
NA	OG0005371	1	1	1	1	1	1	1	1	1	1	1	1	0	2
NA	OG0005372	1	1	1	1	1	1	1	1	0	1	1	1	1	2
NA	OG0005373	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005374	1	1	1	1	1	2	1	1	1	1	1	0	1	1
NA	OG0005375	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005376	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005377	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005378	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005379	0	1	0	0	1	1	4	1	1	0	0	1	2	2
NA	OG0005380	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005381	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005382	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005383	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005384	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005385	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005386	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005387	0	1	2	3	1	0	1	1	2	0	1	1	1	0
NA	OG0005388	1	1	1	1	1	2	1	0	1	1	1	1	1	1
NA	OG0005389	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005390	1	1	1	1	1	1	1	1	1	1	1	1	2	0
NA	OG0005391	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005392	1	1	1	1	1	2	1	4	1	0	0	0	0	1
NA	OG0005393	0	0	0	0	1	1	7	0	0	0	1	0	3	1
NA	OG0005394	1	2	1	2	1	1	1	0	0	1	1	1	1	1
NA	OG0005395	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005396	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005397	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005398	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005399	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005400	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005401	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005402	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005403	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005404	1	1	1	1	1	1	2	1	0	1	1	1	1	1
NA	OG0005405	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005406	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005407	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005408	1	1	1	1	1	1	1	1	0	1	1	1	1	2
NA	OG0005409	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005410	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005411	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005412	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005413	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005414	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005415	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005416	0	0	0	0	1	1	2	1	1	2	2	1	2	1
NA	OG0005417	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005418	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005419	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005420	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005421	1	1	1	1	1	1	1	0	1	1	2	1	1	1
NA	OG0005422	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005423	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005424	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005425	0	0	0	0	0	1	1	0	0	1	1	5	4	1
NA	OG0005426	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005427	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005428	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005429	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005430	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005431	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005432	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005433	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005434	1	0	2	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005435	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005436	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005437	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005438	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005439	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005440	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005441	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005442	1	1	1	1	1	1	2	2	1	0	0	1	1	1
NA	OG0005443	1	1	1	1	1	2	1	1	1	1	0	1	1	1
NA	OG0005444	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005445	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005446	1	1	1	1	1	1	2	1	1	1	1	1	1	0
NA	OG0005447	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005448	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005449	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005450	1	1	1	1	1	0	1	1	1	1	1	1	1	2
NA	OG0005451	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005452	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005453	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005454	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005455	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005456	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005457	1	1	1	1	1	1	1	1	2	0	1	1	1	1
NA	OG0005458	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005459	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005460	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005461	1	1	1	1	1	1	1	2	0	1	1	1	1	1
NA	OG0005462	1	0	1	1	1	1	1	1	2	1	0	1	1	2
NA	OG0005463	1	1	1	1	1	1	1	1	1	0	1	1	2	1
NA	OG0005464	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005465	2	1	0	0	1	1	2	1	1	1	1	1	1	1
NA	OG0005466	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005467	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005468	1	0	1	1	1	1	1	1	1	1	1	1	1	2
NA	OG0005469	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005470	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005471	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005472	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005473	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005474	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005475	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005476	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005477	1	1	1	1	1	1	2	0	1	1	1	1	1	1
NA	OG0005478	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005479	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005480	1	1	2	2	1	0	1	1	1	1	0	1	1	1
NA	OG0005481	1	1	1	1	1	1	1	0	0	1	1	1	1	3
NA	OG0005482	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005483	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005484	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005485	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005486	1	1	1	1	2	2	1	0	0	1	1	1	1	1
NA	OG0005487	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005488	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005489	0	0	0	0	1	1	4	1	2	0	1	0	3	1
NA	OG0005490	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005491	1	1	1	1	1	1	2	1	1	1	1	1	1	0
NA	OG0005492	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005493	1	1	1	1	2	1	1	1	1	1	1	1	1	0
NA	OG0005494	1	1	1	1	1	1	1	1	1	1	0	1	1	2
NA	OG0005495	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005496	1	1	1	1	1	1	1	1	0	1	2	1	1	1
NA	OG0005497	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005498	1	0	1	1	1	1	1	2	1	1	1	1	1	1
NA	OG0005499	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005500	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005501	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005502	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005503	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005504	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005505	1	1	1	1	1	1	2	1	1	1	1	1	1	0
NA	OG0005506	1	1	1	1	1	1	1	1	1	1	0	1	1	2
NA	OG0005507	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005508	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005509	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005510	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005511	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005512	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005513	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005514	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005515	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005516	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005517	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005518	1	1	1	1	1	1	1	1	1	1	0	1	1	2
NA	OG0005519	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005520	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005521	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005522	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005523	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005524	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005525	1	1	1	1	1	2	1	1	1	1	0	1	0	2
NA	OG0005526	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005527	1	1	1	1	1	1	2	1	1	1	1	1	1	0
NA	OG0005528	1	0	0	0	3	1	1	1	1	1	1	1	1	2
NA	OG0005529	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005530	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005531	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005532	1	1	1	1	0	0	1	1	1	1	1	1	2	2
NA	OG0005533	1	0	1	1	2	1	1	1	1	1	1	1	1	1
NA	OG0005534	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005535	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005536	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005537	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005538	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005539	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005540	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005541	1	1	1	1	1	0	2	1	1	1	1	1	1	1
NA	OG0005542	1	1	1	1	1	1	1	1	0	1	1	1	1	2
NA	OG0005543	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005544	1	1	1	1	2	1	1	0	0	1	1	1	2	1
NA	OG0005545	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005546	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005547	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005548	1	0	1	1	1	1	2	1	1	1	1	1	1	1
NA	OG0005549	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005550	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005551	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005552	1	1	1	1	1	1	2	0	1	1	1	1	1	1
NA	OG0005553	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005554	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005555	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005556	1	1	1	1	1	1	1	1	0	1	1	1	1	2
NA	OG0005557	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005558	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005559	1	1	1	1	1	1	2	0	1	1	1	1	1	1
NA	OG0005560	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005561	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005562	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005563	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005564	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005565	1	1	1	1	1	1	1	1	2	1	1	0	1	1
NA	OG0005566	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005567	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005568	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005569	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005570	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005571	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005572	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005573	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005574	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005575	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005576	1	0	1	1	1	1	1	1	1	1	1	1	1	2
NA	OG0005577	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005578	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005579	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005580	0	0	1	1	1	1	1	2	1	1	1	1	2	1
NA	OG0005581	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005582	1	1	1	1	1	1	1	1	0	1	1	1	1	2
NA	OG0005583	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005584	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005585	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005586	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005587	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005588	1	1	1	1	1	0	1	1	3	1	1	1	1	0
NA	OG0005589	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005590	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005591	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005592	0	1	1	1	1	1	1	1	2	1	1	1	1	1
NA	OG0005593	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005594	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005595	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005596	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005597	1	2	1	1	1	2	1	0	0	1	1	1	1	1
NA	OG0005598	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005599	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005600	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005601	1	1	1	1	1	1	1	1	0	1	2	1	1	1
NA	OG0005602	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005603	1	2	1	1	1	1	1	1	1	0	1	1	1	1
NA	OG0005604	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005605	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005606	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005607	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005608	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005609	1	1	1	1	1	1	1	0	0	1	1	1	1	3
NA	OG0005610	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005611	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005612	1	1	1	1	2	1	1	1	1	1	1	1	1	0
NA	OG0005613	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005614	1	1	1	1	0	3	2	0	1	1	1	1	0	1
NA	OG0005615	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005616	1	1	1	1	1	1	1	0	0	1	1	1	1	3
NA	OG0005617	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005618	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005619	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005620	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005621	1	1	0	0	1	1	1	1	1	1	1	1	1	3
NA	OG0005622	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005623	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005624	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005625	1	1	1	1	2	1	1	0	0	1	1	1	1	2
NA	OG0005626	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005627	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005628	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005629	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005630	1	0	1	1	1	1	1	2	1	1	1	1	1	1
NA	OG0005631	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005632	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005633	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005634	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005635	1	1	1	1	1	1	1	1	2	1	0	1	1	1
NA	OG0005636	1	1	1	1	0	0	1	1	2	1	1	1	1	2
NA	OG0005637	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005638	2	1	1	1	1	1	1	1	1	1	1	1	1	0
NA	OG0005639	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005640	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005641	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005642	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005643	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005644	1	1	1	1	1	1	1	0	2	1	1	1	1	1
NA	OG0005645	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005646	2	1	1	1	1	1	1	0	0	1	1	1	1	2
NA	OG0005647	1	1	1	1	1	0	1	1	2	1	1	1	1	1
NA	OG0005648	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005649	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005650	0	1	1	1	1	1	1	1	2	1	1	1	1	1
NA	OG0005651	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005652	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005653	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005654	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005655	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005656	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005657	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005658	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005659	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005660	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005661	1	1	1	1	1	1	1	1	1	1	2	1	1	0
NA	OG0005662	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005663	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005664	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005665	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005666	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005667	1	1	1	1	1	1	1	0	1	1	1	1	2	1
NA	OG0005668	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005669	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005670	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005671	1	1	1	1	1	1	2	1	1	1	1	0	1	1
NA	OG0005672	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005673	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005674	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005675	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005676	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005677	1	1	1	1	0	1	1	1	2	1	1	1	1	1
NA	OG0005678	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005679	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005680	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005681	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005682	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005683	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005684	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005685	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005686	1	1	1	1	1	1	1	0	2	1	2	1	1	0
NA	OG0005687	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005688	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005689	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005690	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005691	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005692	0	1	1	1	1	1	1	0	1	1	1	1	3	1
NA	OG0005693	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005694	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005695	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005696	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005697	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005698	1	1	1	1	1	1	1	0	1	1	1	1	1	2
NA	OG0005699	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005700	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005701	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005702	1	1	1	1	1	1	1	2	1	1	1	1	1	0
NA	OG0005703	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005704	1	1	1	1	1	1	1	1	2	1	1	1	1	0
NA	OG0005705	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005706	1	1	1	1	1	1	1	1	1	1	2	1	1	0
NA	OG0005707	3	0	2	1	1	1	2	1	1	0	1	0	0	1
NA	OG0005708	1	0	1	1	1	1	2	1	2	1	1	0	1	1
NA	OG0005709	1	0	1	1	1	1	1	2	1	1	1	1	1	1
NA	OG0005710	1	1	1	1	0	3	1	2	0	1	1	1	1	0
NA	OG0005711	2	1	1	1	1	2	1	0	0	1	0	1	1	2
NA	OG0005712	1	1	1	1	2	1	1	1	0	1	1	1	1	1
NA	OG0005713	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005714	0	1	1	1	1	1	1	1	2	1	1	1	1	1
NA	OG0005715	1	1	1	1	1	1	1	0	0	1	3	1	1	1
NA	OG0005716	1	1	1	1	1	1	1	1	0	1	1	1	1	2
NA	OG0005717	1	1	1	1	1	1	1	1	1	1	2	1	1	0
NA	OG0005718	0	0	2	1	1	1	1	2	1	1	1	1	1	1
NA	OG0005719	3	1	1	1	0	1	1	0	1	1	1	1	1	1
NA	OG0005720	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NA	OG0005721	1	1	1	1	1	1	1	1	1	1	1	1	1	1
